order_id,product_id,product_name,quantity,price,store_id,order_date
12816,505,Cold Coffee,2,562,14,08-04-2024
71129,508,Cold Coffee,1,294,14,18-01-2024
71060,510,Chole Bhature,3,519,13,08-01-2024
45421,514,Hakka Noodles,1,595,12,13-02-2024
73415,512,Fried Rice,3,263,14,16-09-2024
10473,508,French Fries,2,406,11,30-03-2024
37409,504,Idli Sambhar,4,370,13,17-05-2024
87755,503,Paneer Butter Masala,4,360,13,10-01-2024
18763,503,Chicken Biryani,3,539,11,05-11-2024
46567,510,Momos,3,307,14,06-11-2024
67573,507,Chicken Roll,3,346,12,27-12-2024
40256,502,Margherita Pizza,3,324,14,11-02-2024
45163,502,Masala Dosa,2,572,11,18-05-2024
25117,500,Chole Bhature,3,392,14,17-04-2024
35045,510,Idli Sambhar,4,123,13,24-01-2024
78200,507,Tandoori Chicken,3,384,12,28-03-2024
14330,501,Tandoori Chicken,3,523,14,20-04-2024
19874,512,Tandoori Chicken,4,227,10,23-12-2024
85341,512,Hakka Noodles,3,366,10,10-04-2024
91723,508,Idli Sambhar,3,529,14,24-06-2024
17378,505,Tandoori Chicken,2,218,14,20-05-2024
41185,514,Margherita Pizza,4,585,14,12-06-2024
52834,508,Tandoori Chicken,2,449,10,08-02-2024
97058,506,Momos,4,449,14,07-08-2024
57792,511,Paneer Butter Masala,4,148,11,04-09-2024
83999,501,Masala Dosa,1,578,11,18-02-2024
84834,504,Veg Burger,3,472,14,17-03-2024
72125,505,Chicken Roll,2,128,11,02-11-2024
28236,513,Masala Dosa,4,573,10,08-03-2024
66154,502,Pasta Alfredo,2,570,12,15-11-2024
53784,511,Fried Rice,4,255,10,09-10-2024
34124,506,Chicken Biryani,3,586,11,16-01-2024
15999,508,Idli Sambhar,2,439,10,07-10-2024
58248,510,Chicken Roll,2,557,11,19-01-2024
81062,500,Margherita Pizza,3,263,12,29-03-2024
43160,510,Pasta Alfredo,1,108,10,28-08-2024
41510,500,Tandoori Chicken,3,221,10,04-02-2024
32331,505,Chicken Biryani,2,355,10,21-10-2024
42397,509,Pasta Alfredo,2,245,12,22-02-2024
46000,514,Paneer Butter Masala,1,270,12,27-10-2024
46691,505,Margherita Pizza,3,500,14,29-04-2024
22278,500,Fried Rice,2,502,12,29-05-2024
24421,506,Idli Sambhar,1,308,12,28-08-2024
61628,503,Paneer Butter Masala,2,119,13,05-08-2024
11390,501,Veg Burger,1,355,10,01-08-2024
58385,501,Chicken Roll,4,128,12,16-11-2024
77951,509,Tandoori Chicken,1,215,13,23-03-2024
40327,500,Fried Rice,1,169,10,29-03-2024
99396,505,Chole Bhature,4,505,14,25-05-2024
13467,510,Tandoori Chicken,1,440,12,09-02-2024
59948,511,Margherita Pizza,3,493,13,22-07-2024
49643,511,Masala Dosa,1,117,11,07-07-2024
36286,503,Masala Dosa,1,419,10,11-07-2024
81041,514,Paneer Butter Masala,1,322,11,05-09-2024
34499,504,Chicken Roll,2,499,11,14-06-2024
92583,500,Chicken Biryani,1,489,14,21-10-2024
45309,506,Veg Burger,2,217,10,09-10-2024
78690,500,Chole Bhature,4,379,12,15-09-2024
89981,503,Veg Burger,3,100,14,28-02-2024
79902,509,Cold Coffee,2,581,14,08-04-2024
93915,501,Hakka Noodles,1,368,11,25-04-2024
82698,514,Masala Dosa,3,104,11,13-01-2024
12490,512,Pasta Alfredo,1,183,11,15-02-2024
58434,503,Veg Burger,4,174,14,08-03-2024
94953,508,Masala Dosa,4,455,11,06-09-2024
60013,502,Masala Dosa,3,445,10,28-05-2024
72905,506,Chicken Roll,3,554,14,16-11-2024
72476,502,Margherita Pizza,3,284,12,01-07-2024
78029,509,Pasta Alfredo,4,142,12,15-03-2024
53625,508,French Fries,4,290,13,24-08-2024
60607,501,Masala Dosa,4,259,11,27-08-2024
21298,505,Paneer Butter Masala,1,324,11,05-01-2024
61919,513,Margherita Pizza,2,443,10,08-04-2024
38975,508,Momos,4,500,14,16-01-2024
24889,512,Chicken Biryani,3,233,13,16-01-2024
86088,504,Masala Dosa,2,320,11,15-06-2024
36587,510,Hakka Noodles,1,254,11,12-11-2024
18758,502,Masala Dosa,2,265,11,02-07-2024
64240,502,Pasta Alfredo,4,322,13,24-11-2024
12861,502,Masala Dosa,3,580,14,28-05-2024
63521,514,Idli Sambhar,2,266,10,18-05-2024
84899,503,French Fries,2,547,10,31-07-2024
76103,504,Cold Coffee,1,116,13,02-09-2024
65016,514,Momos,4,516,10,06-06-2024
14026,511,Masala Dosa,4,393,10,26-10-2024
29123,503,Idli Sambhar,3,558,10,24-01-2024
23226,511,Cold Coffee,3,510,10,10-01-2024
26857,506,French Fries,1,186,12,15-03-2024
16824,512,Margherita Pizza,4,468,12,15-02-2024
18740,505,Chicken Roll,2,501,14,07-11-2024
98859,509,Tandoori Chicken,1,492,13,13-10-2024
72060,506,Fried Rice,3,252,10,27-09-2024
91908,514,Cold Coffee,4,419,11,28-07-2024
94314,510,Cold Coffee,4,258,11,29-12-2024
81064,507,Idli Sambhar,4,405,11,07-07-2024
67394,510,Pasta Alfredo,4,526,14,17-03-2024
39599,504,Chole Bhature,1,413,14,14-10-2024
40011,506,Paneer Butter Masala,3,166,10,29-01-2024
84281,503,Chicken Roll,3,317,14,18-12-2024
61351,505,Veg Burger,1,102,12,18-07-2024
20429,512,Chicken Biryani,1,332,11,19-05-2024
28675,511,Chole Bhature,4,511,10,11-12-2024
16457,502,Hakka Noodles,4,126,13,13-12-2024
23026,509,Fried Rice,3,357,10,04-04-2024
49591,514,Chicken Roll,2,430,10,16-03-2024
35154,507,Chicken Roll,3,344,11,21-09-2024
45866,512,Veg Burger,4,442,13,03-06-2024
60197,513,Hakka Noodles,4,393,10,17-09-2024
77840,511,Hakka Noodles,4,104,14,20-08-2024
60132,512,Momos,4,298,13,23-04-2024
67048,503,Chicken Roll,4,278,12,10-06-2024
75178,514,Fried Rice,4,190,14,16-11-2024
85293,513,Veg Burger,2,218,13,11-06-2024
46870,513,French Fries,2,285,10,05-07-2024
89079,513,Fried Rice,3,333,10,06-04-2024
93109,503,Cold Coffee,1,203,11,21-05-2024
55986,506,Idli Sambhar,4,180,13,25-05-2024
66036,502,Chicken Biryani,2,106,11,09-04-2024
97520,500,Tandoori Chicken,2,370,13,05-10-2024
81335,505,Hakka Noodles,4,466,11,15-08-2024
77606,501,Chicken Roll,4,560,13,03-12-2024
13019,501,Cold Coffee,1,513,10,04-08-2024
36580,500,Paneer Butter Masala,2,557,13,02-03-2024
38675,509,Chicken Biryani,3,299,14,05-05-2024
80955,508,Margherita Pizza,2,387,10,12-11-2024
27505,503,Pasta Alfredo,4,592,14,28-06-2024
34836,514,Margherita Pizza,4,420,12,10-09-2024
31389,511,Margherita Pizza,3,111,10,10-11-2024
15494,503,Chicken Biryani,3,575,14,25-12-2024
72319,507,Chicken Biryani,4,504,11,22-10-2024
44175,507,Cold Coffee,1,167,14,06-07-2024
58547,508,Momos,1,206,12,10-01-2024
87412,504,Veg Burger,1,496,12,08-10-2024
22761,502,Momos,3,258,12,23-01-2024
71196,514,Tandoori Chicken,4,529,10,13-08-2024
94245,503,Cold Coffee,2,154,14,30-05-2024
86809,511,Idli Sambhar,2,121,14,30-07-2024
62717,513,Masala Dosa,3,268,14,06-08-2024
71951,500,Cold Coffee,1,364,13,05-10-2024
62720,507,Masala Dosa,2,121,10,13-09-2024
57202,501,Cold Coffee,4,219,10,23-05-2024
59223,501,Margherita Pizza,3,205,14,13-11-2024
22657,512,Margherita Pizza,3,470,12,01-05-2024
73399,514,Chicken Roll,2,454,10,16-10-2024
21885,510,Cold Coffee,4,499,13,13-09-2024
26481,504,Paneer Butter Masala,4,597,10,19-08-2024
10994,503,Tandoori Chicken,4,190,14,11-05-2024
57145,508,Chicken Roll,3,474,11,17-03-2024
72091,509,Idli Sambhar,1,290,13,18-02-2024
76246,504,Margherita Pizza,4,251,12,11-04-2024
37147,505,French Fries,3,107,12,21-09-2024
65969,505,Chicken Biryani,1,320,13,26-05-2024
98013,507,Pasta Alfredo,4,336,13,21-05-2024
64671,512,Pasta Alfredo,4,218,14,23-12-2024
52019,507,Chicken Biryani,1,386,14,08-04-2024
14984,504,Paneer Butter Masala,1,543,13,25-08-2024
69442,502,Margherita Pizza,2,268,14,24-05-2024
49975,506,Cold Coffee,4,574,10,28-06-2024
81878,500,Fried Rice,2,516,13,01-05-2024
83146,505,Cold Coffee,1,160,14,16-10-2024
89825,510,French Fries,4,319,12,02-04-2024
94636,502,Hakka Noodles,3,522,13,15-07-2024
11652,508,French Fries,4,140,11,05-04-2024
34211,504,Masala Dosa,2,152,14,27-05-2024
28507,511,Tandoori Chicken,3,184,11,30-01-2024
95837,506,Chicken Roll,3,175,14,01-07-2024
98092,511,Margherita Pizza,1,234,14,21-08-2024
17266,508,Momos,3,384,11,29-05-2024
26460,502,Margherita Pizza,4,412,12,16-12-2024
40922,507,Paneer Butter Masala,2,560,11,18-09-2024
89111,509,Idli Sambhar,1,502,13,09-05-2024
43123,512,Masala Dosa,4,528,11,27-08-2024
63362,504,Chicken Biryani,1,159,12,20-05-2024
37068,511,Pasta Alfredo,1,532,11,24-01-2024
90589,504,Margherita Pizza,4,230,11,17-09-2024
94631,502,Cold Coffee,3,348,14,12-09-2024
71332,505,Masala Dosa,4,538,11,20-05-2024
75889,501,Cold Coffee,2,340,14,18-02-2024
25963,501,Tandoori Chicken,2,336,12,18-03-2024
76954,504,Chicken Biryani,1,288,14,26-01-2024
94311,513,Veg Burger,3,498,10,09-11-2024
55091,501,Chole Bhature,3,162,13,26-09-2024
61231,503,Chole Bhature,4,242,10,21-08-2024
53968,505,Momos,3,505,14,31-12-2024
75872,512,Chole Bhature,3,323,13,31-07-2024
47073,511,Pasta Alfredo,3,182,11,18-01-2024
20823,508,Idli Sambhar,2,147,12,29-11-2024
14621,508,Cold Coffee,1,219,11,25-08-2024
15177,509,Momos,4,102,14,10-01-2024
96549,514,French Fries,2,124,11,23-12-2024
69096,508,Tandoori Chicken,4,341,14,24-11-2024
17145,514,Chole Bhature,2,361,14,20-06-2024
50059,505,Chole Bhature,4,431,11,01-03-2024
90972,507,Paneer Butter Masala,3,502,12,25-10-2024
65468,500,Pasta Alfredo,2,353,10,23-11-2024
35511,513,Momos,1,427,14,17-01-2024
23081,504,Paneer Butter Masala,2,166,10,05-02-2024
29712,511,Masala Dosa,1,464,10,17-11-2024
42664,500,Chicken Roll,2,445,13,26-03-2024
87986,512,Tandoori Chicken,4,326,11,11-11-2024
77843,504,French Fries,2,161,14,07-07-2024
13911,503,Chole Bhature,2,161,11,30-05-2024
40354,503,Margherita Pizza,4,490,13,26-10-2024
15126,504,Idli Sambhar,2,597,13,04-12-2024
89257,501,French Fries,4,492,10,22-05-2024
29805,512,Margherita Pizza,3,110,14,06-11-2024
38987,504,Chicken Biryani,2,260,13,06-06-2024
75413,508,Veg Burger,1,112,14,24-05-2024
20615,503,Hakka Noodles,4,436,10,10-01-2024
99390,503,Pasta Alfredo,2,298,10,17-11-2024
32886,500,Paneer Butter Masala,4,538,13,07-10-2024
25825,504,Cold Coffee,3,199,10,09-12-2024
18943,500,Veg Burger,4,256,12,05-08-2024
62854,505,Pasta Alfredo,2,121,10,04-07-2024
14602,503,Chole Bhature,1,468,11,23-06-2024
34142,506,French Fries,4,156,10,30-06-2024
11957,505,Chole Bhature,3,518,13,19-09-2024
95047,514,Cold Coffee,3,453,10,12-11-2024
76016,514,Chole Bhature,2,459,10,15-05-2024
26145,512,Chole Bhature,4,169,13,14-03-2024
82402,509,Veg Burger,1,215,10,25-10-2024
95571,502,Idli Sambhar,2,287,14,11-01-2024
84763,503,Fried Rice,1,500,10,04-05-2024
10429,507,Idli Sambhar,2,285,13,22-02-2024
28092,502,Fried Rice,2,444,14,30-10-2024
17929,502,Cold Coffee,4,310,14,11-02-2024
53111,514,Momos,2,252,11,01-08-2024
90815,503,Cold Coffee,2,143,12,21-08-2024
95508,500,Chicken Roll,2,458,10,08-10-2024
89264,507,Margherita Pizza,3,325,12,09-07-2024
32331,505,Paneer Butter Masala,4,571,10,28-06-2024
51277,504,Veg Burger,1,111,12,28-02-2024
60865,507,Momos,1,112,13,08-09-2024
34550,504,Cold Coffee,2,519,10,17-05-2024
67694,505,Masala Dosa,3,300,12,14-06-2024
24796,514,Tandoori Chicken,3,216,12,04-07-2024
88493,506,Hakka Noodles,4,188,13,16-09-2024
25503,514,Momos,2,419,14,09-04-2024
54279,511,Tandoori Chicken,3,372,12,18-07-2024
27228,506,Fried Rice,3,415,12,28-02-2024
69154,511,French Fries,4,417,13,27-10-2024
50298,510,Margherita Pizza,1,151,10,30-08-2024
60679,511,French Fries,1,440,13,31-01-2024
49329,513,Masala Dosa,3,304,14,18-06-2024
58420,511,Chicken Biryani,4,435,14,05-08-2024
82580,503,Margherita Pizza,4,568,13,19-07-2024
27188,508,Fried Rice,1,255,10,21-08-2024
52937,511,Hakka Noodles,4,544,14,05-01-2024
39940,502,Veg Burger,1,438,13,07-04-2024
99716,512,Fried Rice,4,189,13,12-01-2024
85464,510,Chicken Biryani,1,170,13,17-03-2024
60452,511,Veg Burger,4,320,14,10-09-2024
80419,500,Veg Burger,3,269,12,27-01-2024
28911,512,Chole Bhature,4,108,10,07-11-2024
71131,503,Momos,2,445,14,03-05-2024
27587,513,Pasta Alfredo,1,252,11,25-03-2024
63682,504,Margherita Pizza,1,246,10,03-03-2024
25288,506,Chole Bhature,2,172,11,05-12-2024
81313,513,Hakka Noodles,3,448,10,12-06-2024
90154,507,Margherita Pizza,1,584,11,28-05-2024
18795,514,Chole Bhature,3,256,10,02-01-2024
32161,503,Paneer Butter Masala,4,327,11,20-11-2024
54949,501,Momos,2,481,12,30-11-2024
55206,505,Hakka Noodles,4,201,11,30-07-2024
45570,501,Momos,1,565,10,08-05-2024
40298,508,Idli Sambhar,1,361,14,30-10-2024
25315,513,Margherita Pizza,3,390,11,20-09-2024
45885,514,Hakka Noodles,4,351,11,15-02-2024
47446,502,Paneer Butter Masala,1,340,13,27-03-2024
79070,505,Tandoori Chicken,2,572,13,09-07-2024
15475,511,Margherita Pizza,1,114,10,05-03-2024
98083,512,Hakka Noodles,4,470,14,31-01-2024
19114,514,Pasta Alfredo,2,566,12,07-11-2024
98381,511,Momos,4,121,10,02-11-2024
67904,514,Margherita Pizza,3,213,14,15-08-2024
61604,500,Veg Burger,3,328,10,23-01-2024
28548,509,Veg Burger,3,263,13,08-09-2024
22757,511,Veg Burger,4,290,12,12-11-2024
97206,505,Paneer Butter Masala,3,371,12,06-12-2024
69471,500,Pasta Alfredo,1,332,11,19-06-2024
29552,503,Margherita Pizza,3,168,10,07-08-2024
61100,508,Chicken Roll,3,286,13,09-04-2024
31889,507,Hakka Noodles,4,336,12,23-10-2024
72798,512,Hakka Noodles,3,505,12,30-08-2024
88800,508,Tandoori Chicken,2,297,11,27-06-2024
66878,502,Paneer Butter Masala,4,402,12,21-08-2024
83770,502,Paneer Butter Masala,1,132,11,22-09-2024
36012,507,Pasta Alfredo,1,351,12,09-10-2024
52013,514,Chicken Biryani,1,348,14,24-01-2024
64322,501,Chole Bhature,1,548,11,27-11-2024
97672,507,Masala Dosa,2,529,12,25-05-2024
80562,503,Pasta Alfredo,2,249,11,04-04-2024
99867,513,Tandoori Chicken,2,478,13,06-11-2024
65441,513,Masala Dosa,4,481,13,09-03-2024
85631,506,Margherita Pizza,3,545,12,08-11-2024
84654,509,Pasta Alfredo,2,496,11,06-11-2024
62580,509,Chicken Biryani,4,213,12,09-06-2024
87594,502,Fried Rice,2,270,14,18-02-2024
90384,506,Paneer Butter Masala,3,115,11,04-07-2024
98177,511,Hakka Noodles,4,528,11,21-12-2024
70699,507,Idli Sambhar,1,547,14,16-07-2024
76023,500,Pasta Alfredo,4,398,13,17-06-2024
64445,500,Chicken Roll,1,344,11,05-05-2024
69134,510,Idli Sambhar,3,335,14,25-03-2024
97804,503,Paneer Butter Masala,3,225,10,14-06-2024
96063,502,Chicken Biryani,1,557,14,19-10-2024
39663,512,Masala Dosa,4,484,11,06-12-2024
40479,507,French Fries,1,249,14,04-05-2024
66749,510,Pasta Alfredo,1,186,14,14-02-2024
52650,512,Fried Rice,4,236,14,13-11-2024
79403,501,Momos,3,289,10,24-12-2024
85577,502,Chicken Biryani,4,598,10,21-08-2024
91909,501,Margherita Pizza,1,484,10,17-04-2024
34435,505,Masala Dosa,3,329,10,17-05-2024
95254,512,Pasta Alfredo,2,366,14,14-08-2024
24413,512,Margherita Pizza,2,302,11,05-09-2024
64188,500,Chicken Biryani,3,419,11,16-03-2024
23771,503,Hakka Noodles,3,504,14,21-10-2024
38871,510,Chicken Roll,2,426,13,01-04-2024
88901,507,Margherita Pizza,4,474,13,11-02-2024
16417,511,Chole Bhature,1,457,11,15-11-2024
36896,510,French Fries,4,455,11,16-04-2024
85953,502,Paneer Butter Masala,2,405,14,29-04-2024
51698,508,Tandoori Chicken,1,555,13,19-10-2024
10785,501,Hakka Noodles,2,468,12,19-04-2024
57261,504,Chicken Roll,3,101,14,30-09-2024
65866,508,Margherita Pizza,4,270,14,29-12-2024
80241,505,Chicken Roll,2,133,12,08-11-2024
16892,508,Hakka Noodles,2,492,10,23-08-2024
66641,507,Veg Burger,4,401,13,26-01-2024
62745,513,Hakka Noodles,1,387,10,31-05-2024
38080,508,Cold Coffee,3,591,11,15-02-2024
75912,506,Chole Bhature,1,576,14,13-04-2024
79230,508,Hakka Noodles,3,204,13,27-08-2024
43398,502,Paneer Butter Masala,4,544,11,13-11-2024
80169,512,Paneer Butter Masala,1,548,10,28-12-2024
81125,504,Momos,1,184,11,07-10-2024
64431,511,Chicken Biryani,4,291,11,07-10-2024
88724,514,Fried Rice,2,298,12,21-01-2024
62607,503,Chole Bhature,1,396,13,23-05-2024
43994,514,Margherita Pizza,1,228,13,27-01-2024
26246,501,Margherita Pizza,3,482,10,30-06-2024
29070,503,Tandoori Chicken,1,509,14,30-03-2024
79496,512,Cold Coffee,1,157,13,17-04-2024
97944,507,Idli Sambhar,2,132,11,08-12-2024
77737,508,Pasta Alfredo,1,281,14,21-04-2024
44296,506,French Fries,2,242,14,13-02-2024
54926,510,Margherita Pizza,2,171,13,08-09-2024
84696,506,Masala Dosa,3,238,11,31-03-2024
18584,510,Masala Dosa,4,523,12,21-04-2024
31168,508,Masala Dosa,2,389,11,03-05-2024
73261,507,French Fries,2,200,13,08-11-2024
96926,501,Tandoori Chicken,2,171,13,15-05-2024
90258,504,Paneer Butter Masala,3,550,13,17-10-2024
94873,507,Tandoori Chicken,1,136,13,30-09-2024
11967,513,Tandoori Chicken,3,120,13,21-08-2024
18181,510,French Fries,3,234,12,28-06-2024
39645,505,Fried Rice,3,172,11,25-08-2024
31423,512,Fried Rice,2,364,10,12-07-2024
26065,502,Momos,4,387,11,19-08-2024
11118,509,Chicken Biryani,1,487,14,16-03-2024
17507,507,Veg Burger,4,204,12,10-05-2024
34384,501,Chicken Roll,3,169,14,08-12-2024
52826,512,Fried Rice,1,540,14,16-11-2024
40350,508,Cold Coffee,1,168,10,14-02-2024
46147,510,Chole Bhature,4,189,14,24-09-2024
97442,508,Chicken Biryani,4,243,10,16-05-2024
19116,510,Veg Burger,1,539,13,20-08-2024
35564,509,Fried Rice,2,270,12,23-06-2024
57066,503,Pasta Alfredo,2,449,13,30-05-2024
49419,513,Chicken Roll,3,362,12,11-08-2024
10576,510,Chicken Biryani,2,440,11,13-12-2024
89596,505,Fried Rice,3,499,13,24-04-2024
20889,505,Margherita Pizza,1,343,13,10-10-2024
96285,502,Hakka Noodles,4,503,14,20-02-2024
74300,512,Momos,1,222,12,01-05-2024
72832,505,French Fries,1,454,13,21-11-2024
34327,507,Paneer Butter Masala,4,282,12,24-10-2024
54907,501,Pasta Alfredo,1,440,13,13-03-2024
59168,513,Chole Bhature,4,430,12,31-01-2024
59075,502,Fried Rice,3,571,11,12-02-2024
28540,508,Fried Rice,1,147,13,29-07-2024
19974,510,Tandoori Chicken,3,437,14,11-07-2024
92449,502,Momos,3,334,13,04-04-2024
90273,501,Pasta Alfredo,4,217,14,08-07-2024
66754,508,Idli Sambhar,1,384,14,10-11-2024
55375,510,Masala Dosa,1,310,12,21-05-2024
64305,500,Momos,2,192,13,06-07-2024
13220,512,Chicken Biryani,3,177,11,20-05-2024
46392,513,Veg Burger,1,176,13,25-02-2024
79175,501,Paneer Butter Masala,2,492,14,13-01-2024
76934,506,Chicken Roll,2,108,14,29-10-2024
21699,513,Masala Dosa,4,260,10,12-01-2024
63126,501,Chicken Roll,3,249,13,03-09-2024
62295,501,French Fries,1,463,11,07-07-2024
52619,500,Pasta Alfredo,2,543,11,05-04-2024
34681,500,Hakka Noodles,2,131,12,01-06-2024
19259,505,Chole Bhature,2,478,11,16-01-2024
56602,511,Cold Coffee,2,478,14,02-01-2024
96344,514,Pasta Alfredo,4,529,11,17-11-2024
47881,500,Chicken Roll,3,138,10,26-11-2024
49956,504,Idli Sambhar,1,146,14,21-06-2024
32806,508,Masala Dosa,2,538,13,22-09-2024
47896,510,Chicken Biryani,2,142,14,06-09-2024
85308,511,Chole Bhature,2,240,12,22-07-2024
84497,513,Fried Rice,1,588,11,29-11-2024
41615,504,Veg Burger,2,195,14,24-07-2024
54186,500,Veg Burger,1,246,12,12-01-2024
89300,502,Pasta Alfredo,2,594,14,27-07-2024
98821,502,Paneer Butter Masala,1,530,11,08-12-2024
30708,507,Hakka Noodles,3,540,11,11-03-2024
49042,510,Margherita Pizza,4,282,10,09-12-2024
32843,512,Chicken Roll,2,278,13,04-03-2024
56619,505,Masala Dosa,3,482,11,31-12-2024
42832,511,Paneer Butter Masala,2,236,11,10-10-2024
36432,512,Pasta Alfredo,3,213,13,07-06-2024
49653,502,Tandoori Chicken,1,228,12,07-10-2024
46013,502,Margherita Pizza,2,283,14,14-04-2024
55804,505,Cold Coffee,4,361,11,11-04-2024
17199,502,Momos,4,257,10,21-01-2024
38213,511,Pasta Alfredo,4,193,13,01-12-2024
80779,501,Tandoori Chicken,4,246,10,06-04-2024
59117,502,Chole Bhature,2,538,13,24-05-2024
83409,507,Idli Sambhar,4,305,11,15-05-2024
89248,512,Momos,3,152,11,24-03-2024
77511,505,Pasta Alfredo,2,138,13,08-11-2024
87427,508,Chole Bhature,2,364,10,05-04-2024
35042,505,Tandoori Chicken,4,530,11,02-03-2024
24712,503,Paneer Butter Masala,2,518,11,30-07-2024
68171,506,Paneer Butter Masala,1,435,10,21-04-2024
99410,511,Cold Coffee,4,416,13,31-12-2024
84533,501,Idli Sambhar,3,350,13,28-07-2024
31201,509,Cold Coffee,3,414,12,07-02-2024
65810,513,Masala Dosa,1,127,14,10-07-2024
35843,501,Pasta Alfredo,2,345,13,30-03-2024
36348,503,Momos,3,118,11,18-06-2024
88428,501,French Fries,2,375,11,05-05-2024
21134,506,Masala Dosa,2,232,12,14-03-2024
33168,512,Fried Rice,4,424,12,15-01-2024
69518,503,Fried Rice,1,411,14,14-05-2024
83174,507,Cold Coffee,1,407,13,22-04-2024
25954,503,Tandoori Chicken,4,139,14,14-02-2024
85614,514,Chicken Biryani,2,500,10,30-04-2024
42735,512,Margherita Pizza,4,420,13,05-03-2024
60291,503,Momos,2,140,11,13-07-2024
39503,503,Idli Sambhar,4,115,10,13-07-2024
92671,512,Idli Sambhar,4,249,10,02-10-2024
41962,512,Paneer Butter Masala,1,365,14,10-04-2024
39084,509,Momos,4,158,13,10-07-2024
93086,510,Margherita Pizza,1,389,14,28-01-2024
99048,512,Masala Dosa,4,568,12,18-04-2024
98203,511,Hakka Noodles,3,329,13,28-11-2024
72354,511,Chicken Roll,1,185,14,27-04-2024
67613,511,French Fries,2,508,13,07-10-2024
26644,513,Hakka Noodles,1,403,10,09-04-2024
80466,502,Hakka Noodles,3,249,12,30-04-2024
70887,512,Chole Bhature,4,122,10,03-02-2024
11657,511,Hakka Noodles,2,211,11,29-09-2024
95663,506,Chole Bhature,1,162,14,16-05-2024
39307,506,French Fries,1,468,14,06-08-2024
49178,500,Momos,4,386,13,29-05-2024
12895,512,Hakka Noodles,1,305,10,23-11-2024
50815,504,Masala Dosa,3,445,14,16-04-2024
15109,508,Idli Sambhar,4,336,14,04-07-2024
67415,510,Chicken Roll,2,295,12,30-04-2024
50834,502,Cold Coffee,4,524,11,20-03-2024
66189,501,Chicken Roll,3,220,13,07-07-2024
33440,510,Chicken Roll,1,193,13,23-02-2024
55778,514,Margherita Pizza,1,190,13,10-06-2024
12212,513,Idli Sambhar,4,468,10,14-01-2024
24917,512,Hakka Noodles,4,305,12,05-12-2024
81181,503,Hakka Noodles,2,335,14,01-12-2024
35195,503,Fried Rice,4,338,14,29-03-2024
99023,510,Margherita Pizza,3,153,11,25-07-2024
92318,502,Masala Dosa,4,237,10,03-12-2024
20983,504,Masala Dosa,3,353,10,07-10-2024
20830,504,Veg Burger,2,327,13,16-12-2024
29669,513,Veg Burger,1,479,14,30-07-2024
20920,511,Masala Dosa,3,535,11,20-05-2024
70139,503,Chicken Roll,4,276,14,29-06-2024
70521,513,French Fries,3,152,13,29-02-2024
96654,510,Margherita Pizza,4,254,11,21-02-2024
24959,504,Idli Sambhar,3,304,10,26-02-2024
74719,506,Tandoori Chicken,2,496,13,11-08-2024
79773,502,Chole Bhature,2,429,10,16-05-2024
45361,500,Pasta Alfredo,3,164,14,04-07-2024
25501,500,Tandoori Chicken,1,385,11,11-07-2024
96064,501,Chole Bhature,1,167,14,15-12-2024
76531,501,Chole Bhature,4,492,13,02-08-2024
87668,512,Chicken Biryani,4,144,10,29-03-2024
13364,507,Chicken Biryani,4,214,10,25-04-2024
50340,505,Margherita Pizza,4,152,13,10-02-2024
98951,514,Pasta Alfredo,1,332,12,16-03-2024
57206,503,Chicken Roll,4,400,13,06-04-2024
81031,508,Cold Coffee,3,203,10,26-01-2024
85722,501,Paneer Butter Masala,3,212,13,26-11-2024
12065,509,Momos,2,455,12,17-10-2024
76960,503,Fried Rice,1,104,14,21-05-2024
45471,501,Chicken Biryani,2,221,12,03-04-2024
41617,508,Chole Bhature,4,218,13,11-07-2024
14227,507,Paneer Butter Masala,3,567,13,19-07-2024
33041,505,Margherita Pizza,4,173,14,15-02-2024
94557,507,Momos,2,559,12,07-08-2024
22085,510,Chole Bhature,3,453,13,22-07-2024
98519,501,Tandoori Chicken,2,446,11,05-11-2024
40839,508,Fried Rice,3,207,11,11-10-2024
15850,513,Chole Bhature,1,182,12,13-12-2024
52781,508,Momos,2,174,10,30-07-2024
41580,507,Cold Coffee,1,242,13,09-01-2024
39655,512,Tandoori Chicken,1,361,11,19-08-2024
46890,505,Paneer Butter Masala,4,340,13,05-08-2024
31938,502,Chicken Biryani,2,156,10,09-06-2024
98003,503,Tandoori Chicken,3,563,13,09-02-2024
75366,502,Chicken Biryani,3,416,11,23-09-2024
75356,510,Idli Sambhar,2,447,14,03-12-2024
23077,502,Idli Sambhar,1,569,10,20-06-2024
66670,500,Chole Bhature,1,201,13,07-08-2024
26154,502,Tandoori Chicken,4,375,14,10-09-2024
93429,501,Tandoori Chicken,2,458,12,20-04-2024
45532,506,Cold Coffee,4,238,11,20-06-2024
20667,512,Chicken Roll,3,570,14,16-08-2024
64855,507,Hakka Noodles,4,307,11,22-10-2024
41993,507,Paneer Butter Masala,4,141,11,31-03-2024
65918,500,Pasta Alfredo,4,424,12,11-12-2024
94298,510,Fried Rice,1,516,11,18-12-2024
49464,508,Hakka Noodles,2,489,14,19-04-2024
54635,512,Hakka Noodles,1,226,12,23-12-2024
69480,509,Paneer Butter Masala,4,446,11,27-06-2024
52362,509,Pasta Alfredo,3,547,12,25-09-2024
99565,514,Tandoori Chicken,1,204,11,19-02-2024
72835,503,Chole Bhature,3,527,11,03-07-2024
